ARK;"Object name/Title";Author;Date;"Inventory number";Collection;"Geographic references / Places";Location;MNR
cl020629215;"Rue Quinquempoix en l'année 1720, De Regte Afbeelding der Wind Neogite Gehouden in de Straat van Quinquempoix tot Parys";"HUMBLOT Antoine";1720;"L 483 LR/17 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 76 recto";
cl020629216;"De stervende Bubbel-heer in den schoot van Madame Compagnie";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/53 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 106 recto, rapporté sur onglet";
cl020629217;"De Kornet van Vuil gewin of Wortel en Besse Postiljon op zyn mager doch niewlyks gemest Varken nitschreenwende";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/55 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 108 recto, rapporté sur onglet";
cl020629218;"De Nuttige en Nuttelooze Koopman";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/57 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 110 recto, rapporté sur onglet";
cl020629219;"De Laggende Law, De Treurende Actionist Met De Smekende Mercurius";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/58 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 111 recto, rapporté sur onglet";
cl020629220;"Harlekin en Bombario in den Rouw";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/56 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 109 recto, gravé au recto";
cl020629221;"Anatomie der Wind - Negotie of Bombario Voor Den Drommel";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/59 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 112 recto, rapporté sur onglet";
cl020629222;"Lauw Maands Herdenking wegens de nieuwbakke";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/60 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 113 recto, gravé au recto";
cl020629223;"De Stroponde Actie - Valk Om Hals, En't Bubbel - Rotje onder de klaauwen van den Uil";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/61 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 114 recto, gravé au recto";
cl020629224;"De Begeerlykheyt Zoekt De Fortuin T'achterhalen Of Voor By Te Loopen";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/62 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 119 recto, rapporté sur onglet";
cl020629225;"Afbeeldinge van't zeer vermaarde Eiland Geks - Kop";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/63 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR";
cl020629226;"De Meerman van't Noorder Gewest, als Opper Directeur der Zee- plaat verkruyers van het verkeerde Pampus beslaande ...";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/65 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 118 65, rapporté sur onglet";
cl020629227;"Portrait de John Law";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/64 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 117 recto, gravé au recto";
cl020629228;"Missisippi of 'T Wydbefaamde Goudland Door De Inbeelding Der Windnegotie";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/66 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 119 recto, rapporté sur onglet";
cl020629229;"Vasten avonds Vreugde krans en Tooneel stuk";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/67 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 120 recto, gravé au recto";
cl020629230;"De Verreeze Frederik Hendrik ouwerwets Patroon der Verkeerde Barmhertigheid";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/68 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 121 recto, rapporté sur onglet";
cl020629231;"Des Kladpapieren Waerelds vuur in As verkeerd";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/69 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 122 69, rapporté sur onglet";
cl020629232;"Opkomts, Midden En Geen Eynde Van Den Doortrapte Jan Law";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/70 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 123 recto, rapporté sur onglet";
cl020629233;"Louisana by the Rivier Missisippi";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/71 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 124 recto, gravé au recto";
cl020629234;"Plan de la ville d'Enkhuizen";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/72 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 125 recto, rapporté sur onglet";
cl020629235;"Baal Of de Waereld In Maskarade";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/73 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 126 recto, rapporté sur onglet";
cl020629236;"Floraes Gecks - kap";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/74 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 122 recto, rapporté sur onglet";
cl020629237;"Jeu de cartes satirique, 'Pasquins Windkaart op de Windnegotie van't Jaar 1720'";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/75 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 128 recto, rapporté sur onglet";
cl020629238;"De Actiewereld op Haar Einde";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/76 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 129 recto, rapporté sur onglet";
cl020629239;"Portrait de Madame Law";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/77 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 130 recto, gravé au recto";
cl020629240;"Bespiegeling Voor De Geld Zugtige Wereld, in't Begin Op- En Ondergang Van Den Actiehandel";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/78 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 131 recto, rapporté sur onglet";
cl020629241;"Koning en Koningin van de Missisippi";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/79 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 132 recto, gravé au recto";
cl020629242;"De Wintgot, Uytgebuldert Hebbende Laat Niet Dan Rampen Na";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/80 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 133 recto, gravé au recto";
cl020629243;"Jacques III Pretendant d'Angleterre";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/81 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 134 recto, gravé au recto";
cl020629244;"Jeu de cartes satirique";"ANONYME HOLLANDAIS XVIIIè s";1720;"L 483 LR/82 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Het groote Tafereel der Dwaasheid, Vertoonende de opkomst, voortgang en ondergang der Actie, Bubbel en Windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in dem jaare MDCCXX, L 483 LR, Folio 139 recto, rapporté sur onglet";
cl020629321;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/1 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 1 recto, rapporté au recto";
cl020629322;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/2 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 2, rapporté au recto";
cl020629323;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/3 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 3 recto, gravé au recto";
cl020629324;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/4 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 4 recto, gravé au recto";
cl020629325;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/5 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 5 recto, gravé au recto";
cl020629326;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/6 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 6 recto, gravé au recto";
cl020629327;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/7 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 7 recto, gravé au recto";
cl020629328;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/8 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 8 recto, rapporté sur onglet";
cl020629329;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/15 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 15 recto, rapporté sur onglet";
cl020629330;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/9 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 9 recto, rapporté sur onglet";
cl020629331;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/10 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 10 recto, gravé au recto";
cl020629332;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/11 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 11 recto, gravé au recto";
cl020629333;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/12 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 12 recto, gravé au recto";
cl020629334;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/13 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 13 recto, gravé au recto";
cl020629335;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/14 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 14 recto, gravé au recto";
cl020629336;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/16 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 16 recto, gravé au recto";
cl020629337;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/17 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 17 recto, gravé au recto";
cl020629338;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/18 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 18 recto, gravé au recto";
cl020629339;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/19 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 19 recto, rapporté sur onglet";
cl020629340;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/20 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 20 recto, gravé au recto";
cl020629341;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/21 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 21 recto, gravé au recto";
cl020629342;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/22 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 22 recto, gravé au recto";
cl020629343;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/23 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 23, gravé au recto";
cl020629344;Plombier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/24 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 24 recto, gravé au recto";
cl020629345;Poëlier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/25 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 25 recto, gravé au recto";
cl020629346;Poëlier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/26 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 26 recto, gravé au recto";
cl020629347;Poëlier;"RANSONNETTE Pierre Nicolas";;"L 452 LR/27 Recto";"Département des Arts graphiques";;"Réserve Edmond de Rothschild, Œuvre de Pierre Nicolas Ransonnette, L 452 LR, Folio 27, gravé au recto";
